minigenome	666134	668582	1	1	0	1	0	15
minigenome	666134	668784	1	1	1	143	0	50
minigenome	666134	671284	1	1	1	3	0	22
minigenome	666134	673357	1	1	0	1	0	37
minigenome	668625	668784	1	1	0	2	0	19
minigenome	668836	671255	1	1	1	2	0	24
minigenome	668836	671284	1	1	1	139	0	49
minigenome	668836	676200	1	1	0	1	0	37
minigenome	671354	673357	1	1	0	4	0	39
minigenome	671432	673357	1	1	1	146	0	47
minigenome	671432	676200	1	1	1	6	0	28
minigenome	673447	676203	0	0	0	1	0	49
minigenome	673529	674162	1	1	0	1	0	14
minigenome	673529	676200	1	1	1	141	0	50
minigenome	676327	678075	1	1	1	119	0	48
minigenome	676894	678075	1	1	0	1	0	38
minigenome	678121	680260	1	1	1	112	0	46
minigenome	680381	681961	1	1	1	127	1	50
minigenome	680381	695441	1	1	0	2	0	32
minigenome	692342	693575	2	2	0	1	0	18
minigenome	695490	696442	1	1	0	1	0	32
minigenome	695490	696587	1	1	0	1	0	24
minigenome	695490	697210	1	1	0	1	0	43
minigenome	701392	702751	2	2	0	1	0	18
minigenome	701511	702751	2	2	1	79	0	50
minigenome	702852	704341	2	2	1	2	0	26
minigenome	702852	705180	2	2	1	94	0	50
minigenome	702852	705197	2	2	0	9	0	47
minigenome	704577	705180	2	2	0	2	0	49
minigenome	705315	705866	2	2	1	113	0	49
minigenome	706011	706307	2	2	0	2	0	45
minigenome	706015	706307	2	2	1	92	0	50
minigenome	706405	711853	2	2	1	101	0	48
minigenome	711052	711853	2	2	0	1	0	42
minigenome	711904	712553	2	2	1	125	0	50
minigenome	712664	713610	2	2	0	1	0	23
minigenome	712664	713970	2	2	1	115	0	48
minigenome	712664	716388	2	2	0	4	0	43
minigenome	714033	716388	2	2	1	79	0	48
minigenome	716541	716958	2	2	1	74	1	49
minigenome	717083	719112	2	2	1	60	0	50
minigenome	719216	721477	2	2	1	56	0	50
minigenome	721673	726440	2	2	1	78	0	49
minigenome	726577	727163	2	2	1	101	0	50
minigenome	727272	727453	2	2	1	99	0	50
minigenome	727579	727715	2	2	1	92	0	50
minigenome	727806	729033	2	2	1	70	0	50
minigenome	729123	730557	2	2	1	64	0	48
minigenome	730628	731311	2	2	1	103	0	50
minigenome	731427	734368	2	2	1	123	0	46
minigenome	734464	737873	2	2	1	96	0	50
minigenome	742844	742980	2	2	1	14	0	38
minigenome	742854	742990	1	1	0	1	0	19
minigenome	743086	743242	2	2	1	3	0	43
minigenome	743351	743480	2	2	1	9	0	34
minigenome	743552	743718	2	2	1	7	0	47
minigenome	743789	743910	2	2	1	1	0	37
minigenome	743789	744166	2	2	1	6	0	40
minigenome	744292	811238	2	2	0	13	0	37
minigenome	756338	756556	1	3	0	1	0	43
minigenome	757762	759916	2	2	1	91	0	49
minigenome	760034	761166	2	2	1	83	0	49
minigenome	761246	762515	2	2	1	89	0	48
minigenome	761246	765798	2	2	0	3	0	40
minigenome	762592	765798	2	2	1	48	0	50
minigenome	762592	767200	2	2	0	7	0	35
minigenome	762592	771955	2	2	0	1	0	19
minigenome	765926	766851	2	2	1	39	0	50
minigenome	766935	767200	2	2	1	34	0	50
minigenome	767290	771955	2	2	1	48	0	50
minigenome	772017	773373	2	2	1	42	0	49
minigenome	773444	774942	2	2	1	62	0	50
minigenome	773444	776701	2	2	1	1	0	23
minigenome	774507	774942	2	2	0	1	0	13
minigenome	775009	776701	2	2	1	60	0	50
minigenome	776761	781433	2	2	1	98	0	49
minigenome	776761	786002	2	2	0	2	0	27
minigenome	781536	786002	2	2	1	74	0	50
minigenome	786097	788836	2	2	1	56	1	50
minigenome	788913	789439	2	2	1	55	0	48
minigenome	789487	791185	2	2	1	41	0	47
minigenome	791247	792295	2	2	1	44	0	44
minigenome	792340	793430	2	2	1	71	0	45
minigenome	793488	794117	2	2	0	1	0	39
minigenome	793488	798439	2	2	1	49	0	50
minigenome	793488	804600	2	2	0	1	0	21
minigenome	798527	798637	2	2	1	48	0	50
minigenome	798713	800118	2	2	1	80	0	50
minigenome	800212	804600	2	2	1	55	0	50
minigenome	800212	811238	2	2	0	1	0	19
minigenome	802024	805453	2	2	0	0	1	12
minigenome	804709	807988	2	2	1	65	0	50
minigenome	808136	808245	2	2	1	62	0	49
minigenome	808303	811238	2	2	1	71	0	50
minigenome	808303	815544	2	2	0	1	0	37
minigenome	808303	816237	2	2	0	1	0	27
minigenome	811352	814888	2	2	0	1	0	19
minigenome	811352	816237	2	2	1	87	0	50
minigenome	820010	824229	1	1	1	108	0	50
minigenome	824379	828443	1	1	1	101	3	49
minigenome	828569	837693	2	4	0	0	1	9
minigenome	828664	831528	1	1	1	83	0	50
minigenome	836327	839510	1	1	1	22	0	48
minigenome	839270	839406	1	1	0	0	1	39
minigenome	840009	844691	1	1	1	8	0	43
minigenome	844908	846420	1	1	1	4	0	50
minigenome	844908	846426	1	1	0	1	0	23
minigenome	846541	847309	1	1	1	10	0	50
minigenome	847457	848398	1	1	1	15	0	49
minigenome	848531	848633	1	1	1	12	0	36
minigenome	848670	849498	1	1	1	13	0	36
minigenome	849559	851830	1	1	1	15	0	45
minigenome	851960	853299	1	1	1	7	0	44
minigenome	853429	856486	1	1	1	9	0	45
minigenome	856571	856897	1	1	1	20	0	46
minigenome	856961	859331	1	1	1	18	0	50
minigenome	859431	860791	1	1	1	11	0	49
minigenome	860891	861361	1	1	1	16	0	43
minigenome	861416	864337	1	1	1	16	0	44
minigenome	861422	864337	1	1	0	1	0	37
minigenome	864404	865138	1	1	1	19	0	50
minigenome	865208	865292	1	1	1	11	0	50
minigenome	865371	868069	1	1	1	15	0	48
minigenome	868274	869530	1	1	1	8	0	46
minigenome	869597	871874	1	1	1	1	0	34
minigenome	869597	872813	1	1	0	3	0	47
minigenome	871917	872813	1	1	1	1	0	25
minigenome	873895	877447	1	1	1	11	0	37
minigenome	877634	879988	1	1	0	2	0	37
minigenome	885139	886291	2	2	1	4	0	39
minigenome	885139	886295	2	2	0	1	0	40
minigenome	886439	895052	2	4	1	2	0	34
minigenome	894132	894662	2	2	0	1	0	43
minigenome	894726	895052	2	4	1	7	0	39
minigenome	905434	907401	1	1	1	1	0	23
minigenome	929254	932172	1	1	1	1	0	43
minigenome	935280	936426	1	1	1	1	0	14
minigenome	945207	945666	1	1	0	8	0	43
minigenome	949474	951166	2	2	1	4	0	49
minigenome	951260	951986	2	2	1	1	0	30
minigenome	952069	952368	2	2	1	2	0	38
minigenome	954949	956092	2	2	1	1	0	15
minigenome	956185	962845	2	2	1	1	0	11
minigenome	962914	967335	2	2	1	2	0	20
minigenome	967400	969335	2	2	1	3	0	37
minigenome	969419	971497	2	2	1	3	0	43
minigenome	971618	973032	2	2	1	4	0	22
minigenome	973119	973999	2	2	1	3	0	39
minigenome	974099	977582	2	2	1	4	0	46
minigenome	977677	980102	2	2	1	5	0	48
minigenome	980290	981077	2	2	1	5	0	23
minigenome	981204	984559	2	2	1	3	0	41
minigenome	984662	986796	2	2	1	5	0	45
minigenome	986984	987241	2	2	1	6	0	50
minigenome	987348	989466	2	2	1	5	0	26
minigenome	993745	995091	2	2	1	61	1	48
minigenome	994206	994268	1	3	0	0	1	14
minigenome	994206	994331	1	3	0	0	1	14
minigenome	994460	995091	2	2	0	1	0	30
minigenome	994524	995091	2	2	1	81	0	50
minigenome	995249	997056	2	2	1	2	0	24
minigenome	995249	997085	2	2	1	136	0	49
minigenome	997241	997884	2	2	1	117	0	49
minigenome	997664	997884	2	2	1	2	0	22
minigenome	998041	1000653	0	0	0	1	0	43
minigenome	998094	1000630	2	2	1	106	0	50
minigenome	998094	1005833	2	2	1	1	0	20
minigenome	1000190	1000630	2	2	1	1	0	22
minigenome	1000827	1001833	2	2	0	1	0	23
minigenome	1000830	1001303	2	2	1	3	0	23
minigenome	1000830	1001412	2	2	1	1	0	9
minigenome	1000830	1001833	2	2	1	121	0	50
minigenome	1000830	1005833	2	2	1	2	0	37
